DetectionTimeStart_ShipLocal,DetectionTimeStart_UTC,DetectionTimeEnd_UTC,Latitude,Longitude
11/07/2017 14:32:09,11/08/2017 00:32:09,11/08/2017 00:32:29,21.77184667,-161.2335267
11/07/2017 14:32:11,11/08/2017 00:32:11,11/08/2017 00:32:24,21.77184667,-161.2335267
11/07/2017 14:32:16,11/08/2017 00:32:16,11/08/2017 00:32:39,21.77184667,-161.2335267
11/07/2017 14:32:21,11/08/2017 00:32:21,11/08/2017 00:32:43,21.771575,-161.23307
11/07/2017 14:32:22,11/08/2017 00:32:22,11/08/2017 00:32:36,21.771575,-161.23307
11/07/2017 14:32:30,11/08/2017 00:32:30,11/08/2017 00:32:46,21.77129833,-161.232625
11/07/2017 14:32:38,11/08/2017 00:32:38,11/08/2017 00:33:08,21.77129833,-161.232625
11/07/2017 14:32:42,11/08/2017 00:32:42,11/08/2017 00:33:00,21.77101333,-161.2321817
11/07/2017 14:32:49,11/08/2017 00:32:49,11/08/2017 00:33:05,21.77101333,-161.2321817
11/07/2017 14:32:50,11/08/2017 00:32:50,11/08/2017 00:33:05,21.77073667,-161.2317367
11/07/2017 14:32:51,11/08/2017 00:32:51,11/08/2017 00:33:03,21.77073667,-161.2317367
11/07/2017 14:33:00,11/08/2017 00:33:00,11/08/2017 00:33:17,21.77049167,-161.23133
11/07/2017 14:33:16,11/08/2017 00:33:16,11/08/2017 00:33:33,21.77024,-161.2309183
11/07/2017 14:33:18,11/08/2017 00:33:18,11/08/2017 00:33:29,21.77024,-161.2309183
11/07/2017 14:33:19,11/08/2017 00:33:19,11/08/2017 00:33:48,21.77024,-161.2309183
11/07/2017 14:33:36,11/08/2017 00:33:36,11/08/2017 00:34:20,21.76971833,-161.2300583
11/07/2017 14:33:37,11/08/2017 00:33:37,11/08/2017 00:33:53,21.76971833,-161.2300583
11/07/2017 14:33:38,11/08/2017 00:33:38,11/08/2017 00:33:56,21.76971833,-161.2300583
11/07/2017 14:33:39,11/08/2017 00:33:39,11/08/2017 00:33:50,21.76971833,-161.2300583
11/07/2017 14:33:41,11/08/2017 00:33:41,11/08/2017 00:34:08,21.76971833,-161.2300583
11/07/2017 14:33:42,11/08/2017 00:33:42,11/08/2017 00:34:00,21.76946333,-161.2296533
11/07/2017 14:33:46,11/08/2017 00:33:46,11/08/2017 00:33:59,21.76946333,-161.2296533
11/07/2017 14:33:54,11/08/2017 00:33:54,11/08/2017 00:34:13,21.769185,-161.229205
11/07/2017 14:33:55,11/08/2017 00:33:55,11/08/2017 00:34:16,21.769185,-161.229205
11/07/2017 14:33:57,11/08/2017 00:33:57,11/08/2017 00:34:10,21.769185,-161.229205
11/07/2017 14:34:02,11/08/2017 00:34:02,11/08/2017 00:34:17,21.769185,-161.229205
11/07/2017 14:34:04,11/08/2017 00:34:04,11/08/2017 00:34:16,21.76891,-161.2287567
11/07/2017 14:34:05,11/08/2017 00:34:05,11/08/2017 00:34:20,21.76891,-161.2287567
11/07/2017 14:34:12,11/08/2017 00:34:12,11/08/2017 00:34:26,21.76891,-161.2287567
11/07/2017 14:34:13,11/08/2017 00:34:13,11/08/2017 00:34:34,21.76891,-161.2287567
11/07/2017 14:34:14,11/08/2017 00:34:14,11/08/2017 00:34:33,21.76866,-161.22835
11/07/2017 14:34:17,11/08/2017 00:34:17,11/08/2017 00:34:49,21.76866,-161.22835
11/07/2017 14:34:24,11/08/2017 00:34:24,11/08/2017 00:34:37,21.76841333,-161.22794
11/07/2017 14:34:28,11/08/2017 00:34:28,11/08/2017 00:34:44,21.76841333,-161.22794
11/07/2017 14:34:38,11/08/2017 00:34:38,11/08/2017 00:35:02,21.76816,-161.2275267
11/07/2017 14:34:43,11/08/2017 00:34:43,11/08/2017 00:35:06,21.76816,-161.2275267
11/07/2017 14:34:44,11/08/2017 00:34:44,11/08/2017 00:35:01,21.767875,-161.2270917
11/07/2017 14:34:46,11/08/2017 00:34:46,11/08/2017 00:35:02,21.767875,-161.2270917
11/07/2017 14:34:50,11/08/2017 00:34:50,11/08/2017 00:35:23,21.767875,-161.2270917
11/07/2017 14:34:51,11/08/2017 00:34:51,11/08/2017 00:35:08,21.767875,-161.2270917
11/07/2017 14:34:56,11/08/2017 00:34:56,11/08/2017 00:35:07,21.76762167,-161.2267033
11/07/2017 14:35:02,11/08/2017 00:35:02,11/08/2017 00:35:19,21.76762167,-161.2267033
11/07/2017 14:35:04,11/08/2017 00:35:04,11/08/2017 00:35:18,21.76762167,-161.2267033
11/07/2017 14:35:13,11/08/2017 00:35:13,11/08/2017 00:35:46,21.76736167,-161.226265
11/07/2017 14:35:14,11/08/2017 00:35:14,11/08/2017 00:35:29,21.76736167,-161.226265
11/07/2017 14:35:17,11/08/2017 00:35:17,11/08/2017 00:35:35,21.76708,-161.22583
11/07/2017 14:35:25,11/08/2017 00:35:25,11/08/2017 00:35:47,21.76708,-161.22583
11/07/2017 14:35:26,11/08/2017 00:35:26,11/08/2017 00:35:40,21.76708,-161.22583
11/07/2017 14:35:30,11/08/2017 00:35:30,11/08/2017 00:36:02,21.76683333,-161.22543
11/07/2017 14:35:34,11/08/2017 00:35:34,11/08/2017 00:35:45,21.76683333,-161.22543
11/07/2017 14:35:44,11/08/2017 00:35:44,11/08/2017 00:36:07,21.76658,-161.2250283
11/07/2017 14:35:46,11/08/2017 00:35:46,11/08/2017 00:35:58,21.76658,-161.2250283
11/07/2017 14:35:51,11/08/2017 00:35:51,11/08/2017 00:36:14,21.76632833,-161.2246217
11/07/2017 14:35:54,11/08/2017 00:35:54,11/08/2017 00:36:15,21.76632833,-161.2246217
11/07/2017 14:36:00,11/08/2017 00:36:00,11/08/2017 00:36:15,21.76604667,-161.22418
11/07/2017 14:36:02,11/08/2017 00:36:02,11/08/2017 00:36:25,21.76604667,-161.22418
11/07/2017 14:36:11,11/08/2017 00:36:11,11/08/2017 00:36:35,21.765765,-161.2237333
11/07/2017 14:36:15,11/08/2017 00:36:15,11/08/2017 00:36:28,21.765765,-161.2237333
11/07/2017 14:36:17,11/08/2017 00:36:17,11/08/2017 00:36:38,21.765765,-161.2237333
11/07/2017 14:36:18,11/08/2017 00:36:18,11/08/2017 00:36:33,21.76551,-161.2233333
11/07/2017 14:36:20,11/08/2017 00:36:20,11/08/2017 00:36:34,21.76551,-161.2233333
11/07/2017 14:36:21,11/08/2017 00:36:21,11/08/2017 00:36:34,21.76551,-161.2233333
11/07/2017 14:36:36,11/08/2017 00:36:36,11/08/2017 00:36:53,21.76522833,-161.2228833
11/07/2017 14:36:51,11/08/2017 00:36:51,11/08/2017 00:37:31,21.76471,-161.222085
11/07/2017 14:36:52,11/08/2017 00:36:52,11/08/2017 00:37:08,21.76471,-161.222085
11/07/2017 14:36:59,11/08/2017 00:36:59,11/08/2017 00:37:13,21.76446667,-161.2216733
11/07/2017 14:37:02,11/08/2017 00:37:02,11/08/2017 00:37:15,21.76446667,-161.2216733
11/07/2017 14:37:04,11/08/2017 00:37:04,11/08/2017 00:37:38,21.76446667,-161.2216733
11/07/2017 14:37:05,11/08/2017 00:37:05,11/08/2017 00:37:19,21.76446667,-161.2216733
11/07/2017 14:37:09,11/08/2017 00:37:09,11/08/2017 00:37:23,21.76446667,-161.2216733
11/07/2017 14:37:10,11/08/2017 00:37:10,11/08/2017 00:37:25,21.76421667,-161.2212783
11/07/2017 14:37:11,11/08/2017 00:37:11,11/08/2017 00:37:30,21.76421667,-161.2212783
11/07/2017 14:37:20,11/08/2017 00:37:20,11/08/2017 00:37:43,21.76393833,-161.2208383
11/07/2017 14:37:21,11/08/2017 00:37:21,11/08/2017 00:37:36,21.76393833,-161.2208383
11/07/2017 14:37:28,11/08/2017 00:37:28,11/08/2017 00:37:44,21.76393833,-161.2208383
11/07/2017 14:37:32,11/08/2017 00:37:32,11/08/2017 00:37:57,21.76365833,-161.220405
11/07/2017 14:37:39,11/08/2017 00:37:39,11/08/2017 00:38:11,21.76365833,-161.220405
11/07/2017 14:37:40,11/08/2017 00:37:40,11/08/2017 00:38:01,21.76365833,-161.220405
11/07/2017 14:37:45,11/08/2017 00:37:45,11/08/2017 00:38:06,21.76340833,-161.2200083
11/07/2017 14:37:48,11/08/2017 00:37:48,11/08/2017 00:38:09,21.76340833,-161.2200083
11/07/2017 14:37:50,11/08/2017 00:37:50,11/08/2017 00:38:01,21.76340833,-161.2200083
11/07/2017 14:38:00,11/08/2017 00:38:00,11/08/2017 00:38:13,21.76312833,-161.2195683
11/07/2017 14:38:01,11/08/2017 00:38:01,11/08/2017 00:38:16,21.76312833,-161.2195683
11/07/2017 14:38:08,11/08/2017 00:38:08,11/08/2017 00:38:33,21.76287333,-161.219165
11/07/2017 14:38:09,11/08/2017 00:38:09,11/08/2017 00:38:20,21.76287333,-161.219165
11/07/2017 14:38:12,11/08/2017 00:38:12,11/08/2017 00:38:30,21.76287333,-161.219165
11/07/2017 14:38:15,11/08/2017 00:38:15,11/08/2017 00:38:27,21.76262667,-161.2187617
11/07/2017 14:38:23,11/08/2017 00:38:23,11/08/2017 00:38:43,21.76237167,-161.21835
11/07/2017 14:38:24,11/08/2017 00:38:24,11/08/2017 00:38:54,21.76237167,-161.21835
11/07/2017 14:38:28,11/08/2017 00:38:28,11/08/2017 00:38:50,21.76237167,-161.21835
11/07/2017 14:38:29,11/08/2017 00:38:29,11/08/2017 00:38:57,21.76237167,-161.21835
11/07/2017 14:38:30,11/08/2017 00:38:30,11/08/2017 00:38:52,21.76237167,-161.21835
11/07/2017 14:38:33,11/08/2017 00:38:33,11/08/2017 00:38:50,21.762125,-161.2179567
11/07/2017 14:38:34,11/08/2017 00:38:34,11/08/2017 00:38:47,21.762125,-161.2179567
11/07/2017 14:38:36,11/08/2017 00:38:36,11/08/2017 00:38:47,21.762125,-161.2179567
11/07/2017 14:38:39,11/08/2017 00:38:39,11/08/2017 00:38:59,21.762125,-161.2179567
11/07/2017 14:38:42,11/08/2017 00:38:42,11/08/2017 00:39:03,21.762125,-161.2179567
11/07/2017 14:38:46,11/08/2017 00:38:46,11/08/2017 00:39:18,21.76184333,-161.2175167
11/07/2017 14:38:47,11/08/2017 00:38:47,11/08/2017 00:39:11,21.76184333,-161.2175167
11/07/2017 14:38:59,11/08/2017 00:38:59,11/08/2017 00:39:18,21.76158333,-161.2171133
11/07/2017 14:39:05,11/08/2017 00:39:05,11/08/2017 00:39:34,21.76130667,-161.2166767
11/07/2017 14:39:09,11/08/2017 00:39:09,11/08/2017 00:39:38,21.76130667,-161.2166767
11/07/2017 14:39:16,11/08/2017 00:39:16,11/08/2017 00:39:27,21.76105,-161.2162783
11/07/2017 14:39:17,11/08/2017 00:39:17,11/08/2017 00:39:40,21.76105,-161.2162783
11/07/2017 14:39:18,11/08/2017 00:39:18,11/08/2017 00:39:29,21.76105,-161.2162783
11/07/2017 14:39:20,11/08/2017 00:39:20,11/08/2017 00:39:32,21.76105,-161.2162783
11/07/2017 14:39:21,11/08/2017 00:39:21,11/08/2017 00:39:35,21.76105,-161.2162783
11/07/2017 14:39:27,11/08/2017 00:39:27,11/08/2017 00:39:39,21.76079167,-161.215875
11/07/2017 14:39:31,11/08/2017 00:39:31,11/08/2017 00:39:48,21.76079167,-161.215875
11/07/2017 14:39:42,11/08/2017 00:39:42,11/08/2017 00:40:00,21.76052,-161.2154383
11/07/2017 14:39:44,11/08/2017 00:39:44,11/08/2017 00:40:08,21.76052,-161.2154383
11/07/2017 14:39:54,11/08/2017 00:39:54,11/08/2017 00:40:26,21.76026667,-161.2150483
11/07/2017 14:39:57,11/08/2017 00:39:57,11/08/2017 00:40:23,21.76002333,-161.2146517
11/07/2017 14:39:58,11/08/2017 00:39:58,11/08/2017 00:40:09,21.76002333,-161.2146517
11/07/2017 14:40:07,11/08/2017 00:40:07,11/08/2017 00:40:29,21.75976667,-161.2142517
11/07/2017 14:40:09,11/08/2017 00:40:09,11/08/2017 00:40:31,21.75976667,-161.2142517
11/07/2017 14:40:16,11/08/2017 00:40:16,11/08/2017 00:40:37,21.75947833,-161.2138167
11/07/2017 14:40:18,11/08/2017 00:40:18,11/08/2017 00:40:34,21.75947833,-161.2138167
11/07/2017 14:40:19,11/08/2017 00:40:19,11/08/2017 00:40:33,21.75947833,-161.2138167
11/07/2017 14:40:24,11/08/2017 00:40:24,11/08/2017 00:40:54,21.75947833,-161.2138167
11/07/2017 14:40:25,11/08/2017 00:40:25,11/08/2017 00:40:38,21.75947833,-161.2138167
11/07/2017 14:40:31,11/08/2017 00:40:31,11/08/2017 00:40:58,21.759235,-161.2134133
11/07/2017 14:40:32,11/08/2017 00:40:32,11/08/2017 00:40:49,21.759235,-161.2134133
11/07/2017 14:40:34,11/08/2017 00:40:34,11/08/2017 00:40:51,21.759235,-161.2134133
11/07/2017 14:40:48,11/08/2017 00:40:48,11/08/2017 00:41:13,21.75872667,-161.2126217
11/07/2017 14:40:51,11/08/2017 00:40:51,11/08/2017 00:41:08,21.75872667,-161.2126217
11/07/2017 14:40:53,11/08/2017 00:40:53,11/08/2017 00:41:18,21.75872667,-161.2126217
11/07/2017 14:41:05,11/08/2017 00:41:05,11/08/2017 00:41:24,21.75847833,-161.2122233
11/07/2017 14:41:09,11/08/2017 00:41:09,11/08/2017 00:41:43,21.75820833,-161.2117783
11/07/2017 14:41:19,11/08/2017 00:41:19,11/08/2017 00:41:44,21.75794167,-161.2113367
11/07/2017 14:41:33,11/08/2017 00:41:33,11/08/2017 00:41:50,21.75768667,-161.21094
11/07/2017 14:41:37,11/08/2017 00:41:37,11/08/2017 00:41:54,21.75768667,-161.21094
11/07/2017 14:41:40,11/08/2017 00:41:40,11/08/2017 00:42:13,21.75740333,-161.2105017
11/07/2017 14:41:48,11/08/2017 00:41:48,11/08/2017 00:42:06,21.75740333,-161.2105017
11/07/2017 14:41:51,11/08/2017 00:41:51,11/08/2017 00:42:17,21.75715,-161.210105
11/07/2017 14:41:57,11/08/2017 00:41:57,11/08/2017 00:42:19,21.75715,-161.210105
11/07/2017 14:41:59,11/08/2017 00:41:59,11/08/2017 00:42:30,21.75715,-161.210105
11/07/2017 14:42:00,11/08/2017 00:42:00,11/08/2017 00:42:27,21.756875,-161.209665
11/07/2017 14:42:11,11/08/2017 00:42:11,11/08/2017 00:42:28,21.75663,-161.2092617
11/07/2017 14:42:12,11/08/2017 00:42:12,11/08/2017 00:42:25,21.75663,-161.2092617
11/07/2017 14:42:21,11/08/2017 00:42:21,11/08/2017 00:42:38,21.75637667,-161.208865
11/07/2017 14:42:22,11/08/2017 00:42:22,11/08/2017 00:42:39,21.75637667,-161.208865
11/07/2017 14:42:23,11/08/2017 00:42:23,11/08/2017 00:42:35,21.75637667,-161.208865
11/07/2017 14:42:25,11/08/2017 00:42:25,11/08/2017 00:42:43,21.75637667,-161.208865
11/07/2017 14:42:27,11/08/2017 00:42:27,11/08/2017 00:42:46,21.75637667,-161.208865
11/07/2017 14:42:34,11/08/2017 00:42:34,11/08/2017 00:42:55,21.75613,-161.208465
11/07/2017 14:42:39,11/08/2017 00:42:39,11/08/2017 00:43:09,21.75613,-161.208465
11/07/2017 14:42:40,11/08/2017 00:42:40,11/08/2017 00:43:02,21.75613,-161.208465
11/07/2017 14:42:43,11/08/2017 00:42:43,11/08/2017 00:43:15,21.75585167,-161.2080217
11/07/2017 14:42:48,11/08/2017 00:42:48,11/08/2017 00:43:14,21.75585167,-161.2080217
11/07/2017 14:42:51,11/08/2017 00:42:51,11/08/2017 00:43:15,21.75585167,-161.2080217
11/07/2017 14:42:52,11/08/2017 00:42:52,11/08/2017 00:43:03,21.75559833,-161.2076267
11/07/2017 14:42:55,11/08/2017 00:42:55,11/08/2017 00:43:11,21.75559833,-161.2076267
11/07/2017 14:43:04,11/08/2017 00:43:04,11/08/2017 00:43:23,21.75535333,-161.20723
11/07/2017 14:43:16,11/08/2017 00:43:16,11/08/2017 00:43:42,21.75507167,-161.2067867
11/07/2017 14:43:17,11/08/2017 00:43:17,11/08/2017 00:43:31,21.75507167,-161.2067867
11/07/2017 14:43:19,11/08/2017 00:43:19,11/08/2017 00:43:46,21.75507167,-161.2067867
11/07/2017 14:43:32,11/08/2017 00:43:32,11/08/2017 00:44:01,21.75479833,-161.206355
11/07/2017 14:43:34,11/08/2017 00:43:34,11/08/2017 00:44:00,21.75454167,-161.2059483
11/07/2017 14:43:35,11/08/2017 00:43:35,11/08/2017 00:43:47,21.75454167,-161.2059483
11/07/2017 14:43:41,11/08/2017 00:43:41,11/08/2017 00:44:03,21.75454167,-161.2059483
11/07/2017 14:43:44,11/08/2017 00:43:44,11/08/2017 00:44:07,21.754265,-161.205505
11/07/2017 14:43:45,11/08/2017 00:43:45,11/08/2017 00:43:56,21.754265,-161.205505
11/07/2017 14:43:52,11/08/2017 00:43:52,11/08/2017 00:44:07,21.754265,-161.205505
11/07/2017 14:43:54,11/08/2017 00:43:54,11/08/2017 00:44:15,21.754265,-161.205505
11/07/2017 14:43:57,11/08/2017 00:43:57,11/08/2017 00:44:23,21.75400833,-161.205105
11/07/2017 14:44:09,11/08/2017 00:44:09,11/08/2017 00:44:31,21.75372167,-161.2046583
11/07/2017 14:44:10,11/08/2017 00:44:10,11/08/2017 00:44:26,21.75372167,-161.2046583
11/07/2017 14:44:10,11/08/2017 00:44:10,11/08/2017 00:44:26,21.75372167,-161.2046583
11/07/2017 14:44:15,11/08/2017 00:44:15,11/08/2017 00:45:05,21.75353667,-161.2042267
11/07/2017 14:44:16,11/08/2017 00:44:16,11/08/2017 00:44:45,21.75353667,-161.2042267
11/07/2017 14:44:31,11/08/2017 00:44:31,11/08/2017 00:44:46,21.75340833,-161.203775
11/07/2017 14:44:34,11/08/2017 00:44:34,11/08/2017 00:44:54,21.75340833,-161.203775
11/07/2017 14:44:35,11/08/2017 00:44:35,11/08/2017 00:44:49,21.75340833,-161.203775
11/07/2017 14:44:42,11/08/2017 00:44:42,11/08/2017 00:45:10,21.753345,-161.2032633
11/07/2017 14:44:43,11/08/2017 00:44:43,11/08/2017 00:45:05,21.753345,-161.2032633
11/07/2017 14:44:45,11/08/2017 00:44:45,11/08/2017 00:45:11,21.753345,-161.2032633
11/07/2017 14:44:48,11/08/2017 00:44:48,11/08/2017 00:45:07,21.75332,-161.2027917
11/07/2017 14:44:49,11/08/2017 00:44:49,11/08/2017 00:45:01,21.75332,-161.2027917
11/07/2017 14:44:50,11/08/2017 00:44:50,11/08/2017 00:45:04,21.75332,-161.2027917
11/07/2017 14:45:02,11/08/2017 00:45:02,11/08/2017 00:45:23,21.75328,-161.2022767
11/07/2017 14:45:03,11/08/2017 00:45:03,11/08/2017 00:45:24,21.75328,-161.2022767
11/07/2017 14:45:04,11/08/2017 00:45:04,11/08/2017 00:45:30,21.75328,-161.2022767
11/07/2017 14:45:08,11/08/2017 00:45:08,11/08/2017 00:45:24,21.75320833,-161.2017517
11/07/2017 14:45:09,11/08/2017 00:45:09,11/08/2017 00:45:23,21.75320833,-161.2017517
11/07/2017 14:45:10,11/08/2017 00:45:10,11/08/2017 00:45:21,21.75320833,-161.2017517
11/07/2017 14:45:18,11/08/2017 00:45:18,11/08/2017 00:45:50,21.75320833,-161.2017517
11/07/2017 14:45:19,11/08/2017 00:45:19,11/08/2017 00:45:35,21.75314,-161.20123
11/07/2017 14:45:30,11/08/2017 00:45:30,11/08/2017 00:46:20,21.75307333,-161.2007467
11/07/2017 14:45:32,11/08/2017 00:45:32,11/08/2017 00:45:54,21.75307333,-161.2007467
11/07/2017 14:45:39,11/08/2017 00:45:39,11/08/2017 00:45:53,21.75307333,-161.2007467
11/07/2017 14:45:41,11/08/2017 00:45:41,11/08/2017 00:45:53,21.752985,-161.2002733
11/07/2017 14:45:42,11/08/2017 00:45:42,11/08/2017 00:45:56,21.752985,-161.2002733
11/07/2017 14:45:44,11/08/2017 00:45:44,11/08/2017 00:45:56,21.752985,-161.2002733
11/07/2017 14:45:45,11/08/2017 00:45:45,11/08/2017 00:46:12,21.752985,-161.2002733
11/07/2017 14:45:50,11/08/2017 00:45:50,11/08/2017 00:46:11,21.75291167,-161.1997967
11/07/2017 14:45:51,11/08/2017 00:45:51,11/08/2017 00:46:08,21.75291167,-161.1997967
11/07/2017 14:45:53,11/08/2017 00:45:53,11/08/2017 00:46:17,21.75291167,-161.1997967
11/07/2017 14:45:56,11/08/2017 00:45:56,11/08/2017 00:46:18,21.75291167,-161.1997967
11/07/2017 14:46:08,11/08/2017 00:46:08,11/08/2017 00:46:32,21.75283833,-161.1992733
11/07/2017 14:46:09,11/08/2017 00:46:09,11/08/2017 00:46:31,21.75283833,-161.1992733
11/07/2017 14:46:11,11/08/2017 00:46:11,11/08/2017 00:46:24,21.75275167,-161.1987383
11/07/2017 14:46:13,11/08/2017 00:46:13,11/08/2017 00:46:29,21.75275167,-161.1987383
11/07/2017 14:46:14,11/08/2017 00:46:14,11/08/2017 00:46:26,21.75275167,-161.1987383
11/07/2017 14:46:17,11/08/2017 00:46:17,11/08/2017 00:46:36,21.75275167,-161.1987383
11/07/2017 14:46:21,11/08/2017 00:46:21,11/08/2017 00:46:38,21.752675,-161.198265
11/07/2017 14:46:23,11/08/2017 00:46:23,11/08/2017 00:46:41,21.752675,-161.198265
11/07/2017 14:46:25,11/08/2017 00:46:25,11/08/2017 00:46:52,21.752675,-161.198265
11/07/2017 14:46:26,11/08/2017 00:46:26,11/08/2017 00:46:55,21.752675,-161.198265
11/07/2017 14:46:32,11/08/2017 00:46:32,11/08/2017 00:46:51,21.75257,-161.1977417
11/07/2017 14:46:38,11/08/2017 00:46:38,11/08/2017 00:46:55,21.75257,-161.1977417
11/07/2017 14:46:43,11/08/2017 00:46:43,11/08/2017 00:46:55,21.75247167,-161.1972583
11/07/2017 14:46:51,11/08/2017 00:46:51,11/08/2017 00:47:16,21.75247167,-161.1972583
11/07/2017 14:46:53,11/08/2017 00:46:53,11/08/2017 00:47:07,21.75237333,-161.1967767
11/07/2017 14:46:55,11/08/2017 00:46:55,11/08/2017 00:47:06,21.75237333,-161.1967767
11/07/2017 14:46:58,11/08/2017 00:46:58,11/08/2017 00:47:18,21.75237333,-161.1967767
11/07/2017 14:47:02,11/08/2017 00:47:02,11/08/2017 00:47:28,21.752285,-161.1963033
11/07/2017 14:47:03,11/08/2017 00:47:03,11/08/2017 00:47:31,21.752285,-161.1963033
11/07/2017 14:47:04,11/08/2017 00:47:04,11/08/2017 00:47:16,21.752285,-161.1963033
11/07/2017 14:47:10,11/08/2017 00:47:10,11/08/2017 00:47:24,21.752285,-161.1963033
11/07/2017 14:47:11,11/08/2017 00:47:11,11/08/2017 00:47:24,21.752285,-161.1963033
11/07/2017 14:47:25,11/08/2017 00:47:25,11/08/2017 00:47:59,21.75208667,-161.1952517
11/07/2017 14:47:27,11/08/2017 00:47:27,11/08/2017 00:47:40,21.75208667,-161.1952517
11/07/2017 14:47:29,11/08/2017 00:47:29,11/08/2017 00:47:50,21.75208667,-161.1952517
11/07/2017 14:47:30,11/08/2017 00:47:30,11/08/2017 00:47:41,21.75208667,-161.1952517
11/07/2017 14:47:41,11/08/2017 00:47:41,11/08/2017 00:48:11,21.75198667,-161.19477
11/07/2017 14:47:45,11/08/2017 00:47:45,11/08/2017 00:48:10,21.75189667,-161.194285
11/07/2017 14:47:47,11/08/2017 00:47:47,11/08/2017 00:48:02,21.75189667,-161.194285
11/07/2017 14:47:48,11/08/2017 00:47:48,11/08/2017 00:47:59,21.75189667,-161.194285
11/07/2017 14:47:51,11/08/2017 00:47:51,11/08/2017 00:48:08,21.75189667,-161.194285
11/07/2017 14:47:52,11/08/2017 00:47:52,11/08/2017 00:48:06,21.75189667,-161.194285
11/07/2017 14:47:57,11/08/2017 00:47:57,11/08/2017 00:48:27,21.75179,-161.19376
11/07/2017 14:48:01,11/08/2017 00:48:01,11/08/2017 00:48:13,21.75179,-161.19376
11/07/2017 14:48:05,11/08/2017 00:48:05,11/08/2017 00:48:20,21.751695,-161.1932683
11/07/2017 14:48:21,11/08/2017 00:48:21,11/08/2017 00:48:47,21.75159667,-161.192745
11/07/2017 14:48:22,11/08/2017 00:48:22,11/08/2017 00:48:40,21.75159667,-161.192745
11/07/2017 14:48:23,11/08/2017 00:48:23,11/08/2017 00:48:34,21.75159667,-161.192745
11/07/2017 14:48:26,11/08/2017 00:48:26,11/08/2017 00:48:54,21.75159667,-161.192745
11/07/2017 14:48:30,11/08/2017 00:48:30,11/08/2017 00:48:48,21.75149667,-161.1922233
11/07/2017 14:48:31,11/08/2017 00:48:31,11/08/2017 00:48:43,21.75149667,-161.1922233
11/07/2017 14:48:32,11/08/2017 00:48:32,11/08/2017 00:48:50,21.75149667,-161.1922233
11/07/2017 14:48:32,11/08/2017 00:48:32,11/08/2017 00:49:01,21.75149667,-161.1922233
11/07/2017 14:48:33,11/08/2017 00:48:33,11/08/2017 00:48:50,21.75149667,-161.1922233
11/07/2017 14:48:34,11/08/2017 00:48:34,11/08/2017 00:48:48,21.75149667,-161.1922233
11/07/2017 14:48:43,11/08/2017 00:48:43,11/08/2017 00:49:04,21.75140667,-161.1917383
11/07/2017 14:48:48,11/08/2017 00:48:48,11/08/2017 00:49:06,21.75131333,-161.1912633
11/07/2017 14:48:54,11/08/2017 00:48:54,11/08/2017 00:49:09,21.75131333,-161.1912633
11/07/2017 14:49:02,11/08/2017 00:49:02,11/08/2017 00:49:32,21.75121333,-161.190785
11/07/2017 14:49:10,11/08/2017 00:49:10,11/08/2017 00:49:35,21.75111667,-161.190245
11/07/2017 14:49:17,11/08/2017 00:49:17,11/08/2017 00:49:44,21.75111667,-161.190245
11/07/2017 14:49:22,11/08/2017 00:49:22,11/08/2017 00:49:50,21.75102167,-161.1897583
11/07/2017 14:49:25,11/08/2017 00:49:25,11/08/2017 00:49:36,21.75102167,-161.1897583
11/07/2017 14:49:26,11/08/2017 00:49:26,11/08/2017 00:49:42,21.75102167,-161.1897583
11/07/2017 14:49:28,11/08/2017 00:49:28,11/08/2017 00:49:42,21.75102167,-161.1897583
11/07/2017 14:49:37,11/08/2017 00:49:37,11/08/2017 00:49:56,21.75091667,-161.1892233
11/07/2017 14:49:50,11/08/2017 00:49:50,11/08/2017 00:50:25,21.75079833,-161.1886933
11/07/2017 14:49:51,11/08/2017 00:49:51,11/08/2017 00:50:02,21.75070333,-161.1881533
11/07/2017 14:49:52,11/08/2017 00:49:52,11/08/2017 00:50:08,21.75070333,-161.1881533
11/07/2017 14:50:05,11/08/2017 00:50:05,11/08/2017 00:50:19,21.75061,-161.187675
11/07/2017 14:50:07,11/08/2017 00:50:07,11/08/2017 00:50:29,21.75061,-161.187675
11/07/2017 14:50:09,11/08/2017 00:50:09,11/08/2017 00:50:36,21.75061,-161.187675
11/07/2017 14:50:13,11/08/2017 00:50:13,11/08/2017 00:50:33,21.75052333,-161.187185
